Category,Review
gyms,"Idk what psychopath is reviewing this place well? This location is constantly dirty, there is almost always a broken machine/bike/treadmill. Anytime it..."
gyms,Don't join this club. I was charged during COVID and I have a pending charge with them as of today. Called and their voicemail states they are closed due to...
gyms,"Its a decent gym, you get what you pay for. Machines are pretty good the only problem is it gets really full to the point where theres a whole line for a..."
gyms,"I really want to love this gym, but I have a really bad experience today because it's rude staff.  
First I have the reservation on Friday 11 am and I got..."
gyms,And the reservation is not quite satisfactory. There's no available time slot in app all time. I don't know how other people reserve it. The other day...
gyms,"A good gym in a really saturated area that could use some reving up. The equipment is good and kept well. Most of the staff is amazing, there's a chick with..."
gyms,"Dysfunctional staff. They need training, everyone's confused and I'm so not happy with this facility. They don't know what's going on and it's managements..."
gyms,"Beware! If you want to cancel your month-to-month membership, you are required to either a) send a certified letter to the gym or b) go in person when they..."
gyms,"Gym was just closed for 10 days for ""maintenance""....

The water fountains are still nasty

and there is still only ONE squat rack which is ALWAYS in..."
gyms,"Two stars: I'm not angry, just pretty disappointed.

Cons- No hot water or some big issue nearly every 3 months, equipment and facilities look like they are..."
gyms,"Avoid at all cost. Dishonest, predatory, and deceptive contract and policies. We were outright lied-to regarding the terms and cancellation of our..."
gyms,"This is my favorite equinox. Will be reopening in September, Evan Perry is the BEST yoga teacher of all equinoxes (if you like ashtanga). And teaches here..."
gyms,"What a great gym with fabulous interior. I started working out here after I moved to the neighborhood a few months back. 

The best trainers here are Chris..."
gyms,"As a MSKCC employee,  I decided to participate in the Cycle for Survival charity event that took place here. I was very excited about the event seeing that..."
gyms,"I have been going to 8 Springs for almost 2 years now and I must say it is my go to studio for megaformer around the area!! To be honest, it's hard but I..."
gyms,I've tried to email/contact the studio a couple times since March but never heard anything back. Bought a 10-course pack and have used zero times since the...
gyms,"8 Springs Studio is the by far the best kept secret in Jersey City. It's Pilates on steroids! The megaformer has improved my endurance, flexibility and..."
gyms,Signed up for the gym here a month ago and Manny Cantor has been like a second home. It's on the small side but I've found the community here incredibly...
gyms,"Due to the coronavirus situation, the Manny Cantor Center has suspended all programs as of 6:00 p.m. today - with the exception of the following..."
gyms,"I had my wedding here in May, and it was such a lovely space! The ceremony and cocktail hour were done before sunset, and the event space was filled with..."
gyms,"If Lucille Ball married Tim Robbins, she'd be Lucille Robbins. But she didn't, so she isn't. And this store isn't called that anyway.

It's an expensive gym..."
gyms,Too pricey for their quality. And they charged me after COVID even though the location I go to didn't open up. Nice staff though.
gyms,It's a statewide shut down and they're charging a freezing fee ??? I CANT GO TO THE GYM BC THE GOVT TOLD ME. NOT BC I DONT WANT TOO! This is capitalism at...
gyms,Went in today on a free trial while I wait for my own gym to 'officially' open again (I was there all during lockdown now they are the only gym not open as...
gyms,"I went to this gym at this location for a very short period, maybe about 2 weeks. Then the Coronavirus started and I stopped going. 

The 5 stars goes to..."
gyms,"There are so many distasteful gyms out there, but planet fitness has one of the best. Their gym equipment and bathrooms are very clean, the workers there..."
gyms,"I knocked a guy out here in the ring for talking jibberish in the gym whilst doing weights. Uppercut, big hand. 5 stars, best gym atmosphere ever. Respect."
gyms,Update: the shower curtains were replaced when I came yesterday. Let's see what other easy fixes can get replaced. Also noticed some five star ratings were...
gyms,"Extremely clean gym with reasonable price, it's pretty worth it because of the wide variety of facility and classes, and ample of space to work out. Another..."
gyms,Bond Street is my least favorite of the 5 Equinox locations I've been to around NYC due to the lackluster showers and steam room here. The shower water...
